222210825599,0,173
222210839626,38,508
222210854740,4,398
222210868169,79,161
222210882963,42,163
222210895287,0,173
222210910967,41,176
222210923912,64,163
222210939684,31,446
222210958024,34,378
222210974830,84,174
222210991385,41,219
222211012681,8,171
222211028234,62,175
222211044180,31,415
222211059556,0,197
222211077302,1,187
222211091860,31,176
222211102886,31,174
222211117017,31,171
222211132242,36,172
222211143739,3,493
222211158589,31,160
222211172908,1,199
222211188230,31,360
222211201544,0,180
222211215512,23,237
222211228738,0,163
222211241055,54,161
222211930618,32,190
222211952843,0,232
222211970915,4,589
222211987931,5,235
222212008785,37,207
222212025264,25,380
222212037782,68,190
222212053492,0,190
222212066609,46,171
222212078808,3,174
222212093065,41,171
222212109965,1,161
222212123920,50,396
222212135297,33,160
222212146893,0,164
222212162831,80,349
222212178334,36,178
222212191061,62,176
222212205823,31,161
222212218783,16,158
222212233867,16,164
222212249693,34,157
222212263465,0,536
222212275583,64,164
222212289864,50,163
222212303076,0,204
222212317739,81,363
222212332703,31,594
222212347752,0,170
222212362610,72,164
222212377776,2,162
222212393264,4,158
222212409365,31,391
222212424331,10,175
222212441478,54,174
222212454718,75,384
222212467014,36,185
222212478878,24,187
222212494389,64,175
222212509078,31,176
222212524613,19,192
222212539105,7,152
222212551266,33,190
222212563771,0,164
222212579465,32,186
222212593912,6,332
222212609046,64,324
222212624553,42,343
222212639455,9,199
222212660689,37,200
222212680220,34,237
222213547492,0,92
222213558716,33,98
222213570450,64,115
222213582289,32,113
222213592177,70,113
222213601032,31,109
222213609072,0,116
222213621551,7,113
222213632686,62,116
222213642414,69,125
222213653428,35,111
222213661945,62,113
222213670889,32,122
222213680531,5,115
222213692429,0,117
222213703439,67,161
222213715889,31,125
222213723954,12,116
222213735301,31,115
222213746722,0,164
222213757162,31,114
222213767838,1,114
222213779001,0,121
222213791087,32,111
222213802761,16,114
222213819640,31,237
222213830839,0,226
222213844359,39,114
222213854597,0,114
222213867525,5,260
222213878333,31,112
222213891958,12,114
222213904847,33,138
222213915702,31,113
222213930689,63,113
222213942762,34,232
222213957308,0,272
222213968934,37,115
222213979388,2,150
222213994531,31,224
222214008571,0,113
222214019276,31,113
222214030532,62,189
222214043844,32,113
222214057042,31,112
222214069018,2,687
222214079947,32,142
222214091634,3,119
222214102324,2,111
222214118985,32,120
222214129501,5,117
222214870875,0,85
222214879850,4,98
222214891762,4,154
222214900273,31,115
222214912830,31,112
222214923183,3,110
222214934835,2,116
222214945806,68,115
222214956313,39,126
222214966686,5,116
222214977282,85,96
222214988070,31,118
222215000920,14,103
222215015613,31,115
222215026634,0,116
222215062215,3,109
222215072651,62,141
222215110395,31,139
222215124800,31,114
222215138844,5,241
222215149376,32,113
222215163451,38,118
222215178001,3,237
222215191856,9,117
222215202918,36,111
222215213009,62,127
222215224154,31,231
222215234305,18,0
222215250309,52,129
222215262967,19,227
222215279516,34,117
222215291360,13,147
222215303278,3,260
222215312858,1,112
222215322798,66,114
222215335487,32,134
222215347119,0,227
222215358765,32,241
222215371138,8,123
222215386429,0,252
222215397456,31,116
222215412117,71,110
222215423773,37,241
222215436166,62,113
222215447798,31,144
222215462707,0,126
222215475131,62,229
222215487999,62,233
222215497028,52,124
222215507262,1,232
222215516459,49,115
222216220298,70,81
222216228826,31,121
222216241407,2,114
222216251430,7,189
222216264668,31,126
222216276026,45,116
222216285723,31,114
222216294217,8,177
222216309137,33,112
222216320548,18,0
222216330005,60,216
222216342702,1,119
222216353157,9,117
222216364778,31,260
222216377387,0,125
222216388013,6,141
222216396840,39,159
222216408831,16,126
222216419819,36,140
222216430409,21,112
222216438945,22,104
222216449457,35,232
222216460615,49,115
222216473972,0,117
222216485420,56,123
222216494333,1,261
222216506452,7,249
222216515723,63,124
222216525563,49,232
222216534435,1,116
222216545990,66,114
222216556505,1,229
222216568835,54,115
222216580785,15,114
222216591725,32,128
222216618945,4,233
222216631246,1,254
222216651586,22,128
222216662350,31,255
222216671297,43,114
222216680536,0,113
222216692310,62,262
222216705000,31,111
222216714739,42,113
222216727133,0,122
222216744678,0,237
222216754213,31,227
222216764740,0,124
222216774176,74,229
222216787453,52,117
222216796581,0,114
222217517742,34,214
222217528496,0,391
222217541568,3,218
222217552209,4,126
222217564026,35,114
222217575674,3,117
222217588205,34,124
222217599211,64,132
222217611006,5,250
222217619864,35,115
222217630551,1,114
222217640835,32,234
222217648937,2,150
222217659083,1,127
222217670398,31,114
222217681313,63,116
222217692999,16,148
222217702251,31,156
222217712166,0,112
222217726961,32,210
222217742880,0,205
222217759470,12,536
222217774342,32,207
222217789326,14,294
222217804059,35,204
222217818804,1,160
222217833985,31,216
222217849940,62,159
222217863829,47,166
222217877169,35,158
222217889267,25,158
222217902459,0,165
222217913693,0,159
222217929208,49,368
222217939780,0,160
222217954204,33,159
222217966251,38,372
222217982246,42,160
222217996170,14,161
222218006765,38,162
222218019408,2,201
222218044841,31,160
222218062072,17,161
222218076293,62,368
222218105430,34,162
222218124766,0,171
222218147960,0,409
222218165496,5,215
222218181296,34,168
222218207615,42,173
222218230633,65,174
222218939889,31,199
222218955452,15,300
222218972707,31,553
222218990081,25,233
222219007132,0,281
222219025309,84,255
222219040624,65,173
222219056434,31,160
222219070327,0,175
222219085197,82,0
222219098416,0,160
222219111749,31,159
222219125168,72,199
222219139855,35,162
222219151795,2,201
222219165268,62,213
222219181281,31,159
222219194534,1,160
222219207980,1,166
222219224373,56,196
222219235242,36,171
222219248681,49,174
222219264935,25,396
222219280613,31,173
222219294566,41,173
222219308950,0,231
222219324594,36,161
222219336005,3,117
222219355402,32,195
222219370814,0,216
222219385982,31,333
222219399159,4,160
222219409887,31,180
222219421799,2,201
222219432570,52,219
222219446472,0,186
222219461579,33,218
222219479290,31,190
222219496909,63,187
222219512226,7,152
222219525421,62,207
222219539555,31,188
222219554494,16,177
222219568293,70,194
222219579836,7,181
222219594062,63,172
222219608267,33,172
222219618222,0,164
222219628154,63,115
222219638984,31,148
222219647709,1,119
222220369980,9,86
222220383343,31,151
222220394413,17,96
222220404334,1,151
222220428536,1,126
222220440381,36,145
222220451952,4,147
222220464067,32,111
222220473350,0,121
222220484926,31,165
222220493765,17,115
222220506941,66,127
222220515847,72,113
222220524329,39,124
222220536867,62,122
222220546211,35,150
222220555520,13,130
222220563939,33,143
222220574334,22,104
222220583944,57,118
222220596316,70,122
222220607743,32,156
222220617797,17,142
222220630575,32,122
222220639566,9,122
222220649217,31,121
222220659157,63,125
222220670269,43,157
222220685009,0,116
222220698485,72,116
222220713216,0,263
222220723835,8,126
222220736279,52,114
222220747580,37,132
222220760366,62,122
222220772439,32,111
222220782747,14,126
222220791772,31,149
222220802335,71,117
222220815256,31,114
222220826194,4,103
222220836312,31,125
222220851713,2,201
222220864988,0,123
222220875058,8,126
222220888392,33,119
222220896598,72,123
222220908910,63,158
222220920540,31,116
222220933769,0,118
222220945767,55,0
222221683913,31,118
222221692311,38,125
222221705615,17,115
222221716837,64,120
222221729723,35,114
222221740704,85,127
222221753700,31,115
222221766966,65,196
222221776063,31,150
222221784864,65,116
222221793397,7,126
222221804937,37,226
222221817357,1,988
222221827534,31,131
222221836118,79,161
222221846879,40,124
222221859090,31,248
222221871940,0,116
222221884252,34,113
222221893966,65,250
222221905550,31,128
222221917292,31,112
222221929928,0,127
222221941871,1,124
222221951306,37,152
222221960600,1,125
222221975481,35,120
222221986506,13,358
222221998431,31,113
222222010078,0,118
222222018876,38,164
222222037322,0,112
222222047623,45,154
222222059508,3,117
222222068536,31,147
222222096463,73,129
222222107245,65,112
222222117824,31,226
222222145743,4,114
222222156622,45,116
222222170045,0,125
222222211284,31,116
222222249480,62,160
222222260028,78,150
222222270123,0,220
222222300838,63,125
222222312638,14,117
222222322001,34,229
222222345154,9,114
222222357028,32,114
222222368033,37,130
222223206116,62,87
222223216695,63,150
222223228593,0,220
222223239521,31,259
222223252456,2,201
222223264124,2,201
222223275520,11,221
222223288350,31,149
222223296292,2,201
222223308493,82,0
222223318290,79,161
222223327639,31,129
222223339545,85,130
222223351706,32,242
222223361045,1,124
222223371832,0,220
222223382755,2,201
222223391574,68,162
222223399295,65,127
222223413052,38,161
222223425584,68,117
222223460212,29,151
222223471793,0,220
222223484618,31,279
222223496316,0,220
222223508141,32,151
222223518521,33,221
222223530678,1,115
222223542260,1,138
222223550975,33,123
222223562691,40,114
222223571078,8,122
222223580180,37,151
222223589935,63,238
222223601695,32,149
222223611059,0,220
222223621816,33,222
222223631373,0,220
222223642939,33,117
222223651964,9,153
222223660535,0,220
222223673000,0,220
222223685546,2,201
222223698584,31,239
222223708438,62,156
222223717775,31,114
222223727549,31,258
222223739155,32,116
222223750897,55,0
222223764206,31,147
222223774611,0,220
222224493649,62,158
222224505713,35,155
222224518363,63,112
222224532212,40,130
222224542269,5,145
222224554936,12,114
222224564936,32,118
222224577717,67,118
222224586753,32,121
222224602703,2,201
222224620942,35,203
222224640429,0,220
222224655238,2,201
222224670237,1,222
222224685852,62,207
222224702024,68,266
222224717731,34,182
222224730631,22,151
222224745294,21,169
222224760063,33,152
222224773420,62,164
222224785175,31,163
222224797916,7,169
222224813314,31,153
222224828011,0,220
222224840998,63,134
222224854085,37,307
222224869369,0,220
222224880087,62,152
222224894314,59,321
222224910134,21,163
222224923227,4,209
222224938908,38,148
222224957216,5,163
222224973763,31,154
222224989230,33,153
222225001807,1,349
222225019755,35,248
222225037793,31,173
222225055769,0,220
222225072280,31,190
222225087405,62,246
222225105788,31,169
222225125804,3,117
222225144375,0,220
222225162422,4,168
222225176058,19,213
222225191838,0,220
222225206562,67,169
222225226989,0,220
222225244216,1,187
222225983277,33,163
222226000210,16,205
222226016341,78,224
222226030686,75,206
222226045789,31,169
222226062205,2,201
222226078569,63,238
222226097646,31,169
222226109424,3,117
222226123548,0,220
222226140915,57,191
222226155952,31,169
222226167758,13,178
222226184405,41,143
222226197905,0,220
222226213425,48,162
222226229030,31,169
222226242445,52,162
222226255111,62,162
222226271572,33,213
222226289258,0,220
222226305835,65,325
222226322004,31,169
222226337239,34,164
222226352127,0,220
222226371139,77,240
222226391437,35,216
222226408567,9,173
222226422158,36,235
222226436809,11,223
222226456064,44,233
222226473560,32,171
222226489091,62,276
222226505730,32,159
222226522844,63,169
222226551758,31,169
222226572304,62,250
222226636404,63,186
222226660327,32,228
222226711102,48,533
222226732139,0,220
222226753624,3,117
222226773002,79,161
222226789827,33,169
222226839300,3,117
222226859736,62,191
222226876779,0,220
222226896314,37,185
222226916337,0,220
222226937426,37,240
222226958291,2,201
222227646352,31,169
222227663037,0,220
222227680504,85,493
222227697667,44,277
222227713536,62,191
222227729058,34,338
222227749904,60,214
222227763607,0,220
222227777542,45,178
222227788971,16,169
222227801470,14,367
222227814274,57,509
222227828203,1,209
222227840974,32,228
222227853791,60,162
222227870855,33,186
222227885707,1,163
222227899590,63,167
222227910662,9,176
222227923117,63,176
222227963000,31,169
222227973956,13,161
222227987989,65,181
222228000378,31,169
222228012732,0,220
222228026948,32,228
222228037954,3,117
222228048684,31,169
222228062328,7,188
222228078144,33,190
222228092604,0,220
222228103157,1,188
222228117583,0,220
222228129874,11,384
222228142265,62,191
222228158880,34,150
222228187168,2,369
222228201175,6,322
222228214803,50,215
222228227304,32,228
222228272531,0,220
222228290726,75,201
222228307238,0,220
222228323420,33,464
222228336141,0,220
222228352288,33,189
222228367923,66,219
222228382608,33,216
222228397960,0,220
222228411341,1,254
222228423543,87,278
222229114119,34,250
222229130907,1,204
222229168553,32,228
222229187253,0,220
222229203707,23,216
222229219119,41,438
222229234260,62,191
222229247394,41,284
222229265916,31,169
222229281227,39,353
222229292662,0,220
222229309390,31,169
222229321240,0,220
222229335621,62,191
222229351836,31,169
222229366299,84,420
222229380638,84,379
222229394155,62,191
222229409429,32,228
222229424890,35,360
222229438487,19,174
222229454714,36,402
222229469208,0,220
222229484480,87,204
222229497804,31,169
222229509959,0,220
222229557891,33,163
222229572190,32,228
222229582618,62,191
222229594681,31,169
222229604278,19,125
222229619365,62,191
222229632083,41,152
222229644975,91,152
222229658309,31,169
222229671091,63,149
222229685310,64,120
222229697294,34,150
222229710050,0,220
222229725633,69,151
222229741480,53,159
222229754487,32,228
222229766972,0,220
222229781532,42,151
222229793497,62,191
222229816316,31,169
222229832438,6,163
222229848638,59,213
222229860830,33,216
222229872241,3,117
222229885730,0,220
222230570385,0,220
222230590377,39,270
222230607052,0,220
222230623809,69,243
222230638722,0,220
222230656023,31,169
222230671891,62,191
222230681949,35,158
222230696106,0,220
222230705238,42,115
222230713904,0,220
222230723189,31,169
222230732170,62,191
222230747735,62,191
222230757255,0,220
222230769385,85,215
222230781045,63,124
222230791665,37,123
222230802456,0,220
222230815964,63,249
222230832746,34,221
222230845838,2,217
222230857891,31,169
222230871001,62,191
222230883026,83,222
